url_path,views_total,views_unique
/mathesar-foundation/mathesar,434,312
/mathesar-foundation/mathesar/issues,54,34
/mathesar-foundation/mathesar/pulls,49,18
/mathesar-foundation/mathesar/commits/develop,33,4
/mathesar-foundation/mathesar/discussions,20,10
/mathesar-foundation/mathesar/tree/master/mathesar/tests/integration,16,16
/mathesar-foundation/mathesar/pull/5348,12,3
/mathesar-foundation/mathesar/releases,11,8
/mathesar-foundation/mathesar/commits/develop/mathesar_ui/src,10,1
/mathesar-foundation/mathesar/releases/tag/0.12.0,7,7
