url_path,views_total,views_unique
/mathesar-foundation/mathesar,15926,12828
/mathesar-foundation/mathesar/pulls,473,41
/mathesar-foundation/mathesar/commit/9ff1a41f851aeffdf421c232f3cbdf6a72f6a0a5,302,259
/mathesar-foundation/mathesar/issues,290,125
/mathesar-foundation/mathesar/tree/develop/mathesar,176,140
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,156,130
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,79,64
/mathesar-foundation/mathesar/releases,63,25
/mathesar-foundation/mathesar/tree/develop,56,46
/mathesar-foundation/mathesar/tree/develop/db,53,49
