referrer,views_total,views_unique
github.com,507,70
wiki.mathesar.org,467,16
mathesar.org,440,96
Google,322,66
summerofcode.withgoogle.com,74,19
up-for-grabs.net,40,11
news.ycombinator.com,38,13
docs.mathesar.org,38,12
app.100xdevs.com,36,1
groups.google.com,20,4
