url_path,views_total,views_unique
/mathesar-foundation/mathesar/commits/develop,810,12
/mathesar-foundation/mathesar,425,288
/mathesar-foundation/mathesar/pulls,217,16
/mathesar-foundation/mathesar/issues,148,24
/mathesar-foundation/mathesar/tree/develop/mathesar,43,6
/mathesar-foundation/mathesar/pulls/assigned/pavish,36,1
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,29,10
/mathesar-foundation/mathesar/pull/3821,26,2
/mathesar-foundation/mathesar/pull/3810,24,4
/mathesar-foundation/mathesar/pull/3819,24,2
