url_path,views_total,views_unique
/mathesar-foundation/mathesar,574,365
/mathesar-foundation/mathesar/pulls,323,36
/mathesar-foundation/mathesar/issues,257,57
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,33,25
/mathesar-foundation/mathesar/pull/5189,28,8
/mathesar-foundation/mathesar/issues/5175,26,6
/mathesar-foundation/mathesar/tree/develop,25,13
/mathesar-foundation/mathesar/pull/5192,21,3
/mathesar-foundation/mathesar/pull/5171,19,5
/mathesar-foundation/mathesar/graphs/contributors,18,10
