url_path,views_total,views_unique
/mathesar-foundation/mathesar,292,169
/mathesar-foundation/mathesar/pulls,163,9
/mathesar-foundation/mathesar/issues,126,25
/mathesar-foundation/mathesar/commits/develop,31,4
/mathesar-foundation/mathesar/pull/3711,28,3
/mathesar-foundation/mathesar/tree/develop/mathesar,25,7
/mathesar-foundation/mathesar/tree/develop/mathesar/tests,24,2
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,23,7
/mathesar-foundation/mathesar/pull/3704,22,3
/mathesar-foundation/mathesar/pull/3722,22,3
