url_path,views_total,views_unique
/mathesar-foundation/mathesar,3069,2035
/mathesar-foundation/mathesar/issues,281,57
/mathesar-foundation/mathesar/pulls,211,21
/mathesar-foundation/mathesar/tree/develop/mathesar,57,36
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,54,39
/mathesar-foundation/mathesar/tree/develop,36,25
/mathesar-foundation/mathesar/commit/9ff1a41f851aeffdf421c232f3cbdf6a72f6a0a5,34,34
/mathesar-foundation/mathesar/issues/4042,34,9
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,33,24
/mathesar-foundation/mathesar/pull/4241,33,4
