url_path,views_total,views_unique
/mathesar-foundation/mathesar/commits/develop,1522,8
/mathesar-foundation/mathesar,271,180
/mathesar-foundation/mathesar/issues,109,26
/mathesar-foundation/mathesar/pulls,101,9
/mathesar-foundation/mathesar/pull/3623,30,6
/mathesar-foundation/mathesar/pull/3633,27,3
/mathesar-foundation/mathesar/issues/3516,26,6
/mathesar-foundation/mathesar/discussions,22,5
/mathesar-foundation/mathesar/tree/develop/db,19,7
/mathesar-foundation/mathesar/tree/develop/mathesar,19,7
