time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-15 00:00:00+00:00,4,4,27,15
2024-09-16 00:00:00+00:00,529,10,261,23
2024-09-17 00:00:00+00:00,110,6,316,26
2024-09-18 00:00:00+00:00,1118,9,483,39
2024-09-19 00:00:00+00:00,244,9,159,38
2024-09-20 00:00:00+00:00,274,7,177,26
2024-09-21 00:00:00+00:00,2,2,23,11
2024-09-22 00:00:00+00:00,5,4,87,10
2024-09-23 00:00:00+00:00,691,8,159,22
2024-09-24 00:00:00+00:00,291,4,126,25
2024-09-25 00:00:00+00:00,300,6,164,29
2024-09-26 00:00:00+00:00,954,11,287,32
2024-09-27 00:00:00+00:00,100,3,169,24
2024-09-28 00:00:00+00:00,3,3,128,28
