url_path,views_total,views_unique
/mathesar-foundation/mathesar,451,271
/mathesar-foundation/mathesar/issues,92,28
/mathesar-foundation/mathesar/discussions,55,15
/mathesar-foundation/mathesar/pulls,45,18
/mathesar-foundation/mathesar/releases,21,14
/mathesar-foundation/mathesar/releases/tag/0.12.0,12,12
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,12,7
/mathesar-foundation/mathesar/tree/develop,9,9
/mathesar-foundation/mathesar/discussions/118,9,5
/mathesar-foundation/mathesar/blob/develop/Caddyfile,9,4
