time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-26 00:00:00+00:00,10,4,166,34
2023-12-27 00:00:00+00:00,10,8,215,33
2023-12-28 00:00:00+00:00,8,4,72,33
2023-12-29 00:00:00+00:00,4,4,227,29
2023-12-30 00:00:00+00:00,12,9,153,32
2023-12-31 00:00:00+00:00,5,5,79,23
2024-01-01 00:00:00+00:00,12,7,121,26
2024-01-02 00:00:00+00:00,27,6,338,42
2024-01-03 00:00:00+00:00,55,6,497,85
2024-01-04 00:00:00+00:00,110,8,350,77
2024-01-05 00:00:00+00:00,54,10,85,39
2024-01-06 00:00:00+00:00,6,6,225,37
2024-01-07 00:00:00+00:00,10,5,145,35
2024-01-08 00:00:00+00:00,46,3,382,41
