url_path,views_total,views_unique
/mathesar-foundation/mathesar,412,280
/mathesar-foundation/mathesar/issues,133,44
/mathesar-foundation/mathesar/pulls,71,23
/mathesar-foundation/mathesar/discussions,29,10
/mathesar-foundation/mathesar/releases/tag/0.10.1,16,11
/mathesar-foundation/mathesar/issues/4738,14,6
/mathesar-foundation/mathesar/releases,12,7
/mathesar-foundation/mathesar/pull/5247,11,5
/mathesar-foundation/mathesar/pull/5265,10,2
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,8,8
