time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-27 00:00:00+00:00,941,434,82,51
2026-08-28 00:00:00+00:00,598,535,91,43
2026-08-29 00:00:00+00:00,3184,146,37,20
2026-08-30 00:00:00+00:00,559,28,60,34
2026-08-31 00:00:00+00:00,1229,84,84,47
2026-09-01 00:00:00+00:00,862,377,103,56
2026-09-02 00:00:00+00:00,956,385,80,44
2026-09-03 00:00:00+00:00,401,231,75,43
2026-09-04 00:00:00+00:00,299,268,79,39
2026-09-05 00:00:00+00:00,181,173,63,33
2026-09-06 00:00:00+00:00,446,278,45,27
2026-09-07 00:00:00+00:00,114,103,135,51
2026-09-08 00:00:00+00:00,320,308,189,55
2026-09-09 00:00:00+00:00,217,191,132,43
