url_path,views_total,views_unique
/mathesar-foundation/mathesar,395,232
/mathesar-foundation/mathesar/issues,143,20
/mathesar-foundation/mathesar/pulls,98,5
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,41,10
/mathesar-foundation/mathesar/tree/develop/mathesar,32,6
/mathesar-foundation/mathesar/commits/develop,30,3
/mathesar-foundation/mathesar/issues/2716,27,9
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,27,7
/mathesar-foundation/mathesar/discussions,23,5
/mathesar-foundation/mathesar/pull/3449,23,4
