url_path,views_total,views_unique
/mathesar-foundation/mathesar,760,509
/mathesar-foundation/mathesar/pulls,203,22
/mathesar-foundation/mathesar/issues,187,51
/mathesar-foundation/mathesar/tree/develop/mathesar,43,19
/mathesar-foundation/mathesar/pull/4331,26,5
/mathesar-foundation/mathesar/discussions,24,12
/mathesar-foundation/mathesar/releases,24,10
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,22,15
/mathesar-foundation/mathesar/pull/4348,22,3
/mathesar-foundation/mathesar/pull/4369,18,6
