url_path,views_total,views_unique
/mathesar-foundation/mathesar,582,276
/mathesar-foundation/mathesar/issues,335,80
/mathesar-foundation/mathesar/pulls,217,22
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,138,15
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,103,21
/mathesar-foundation/mathesar/pull/3323,87,8
/centerofci/mathesar/blob/develop/CONTRIBUTING.md,50,1
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,44,14
/mathesar-foundation/mathesar/pull/3200,39,7
/mathesar-foundation/mathesar/pull/3177,35,4
