url_path,views_total,views_unique
/mathesar-foundation/mathesar,289,193
/mathesar-foundation/mathesar/issues,112,25
/mathesar-foundation/mathesar/pulls,72,16
/mathesar-foundation/mathesar/discussions,39,8
/mathesar-foundation/mathesar/pull/3608,21,4
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,17,5
/mathesar-foundation/mathesar/tree/develop/mathesar,16,5
/mathesar-foundation/mathesar/issues/2411,13,9
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,13,4
/mathesar-foundation/mathesar/tree/develop/db,12,4
