time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-06 00:00:00+00:00,479,11,265,29
2024-08-07 00:00:00+00:00,250,7,123,33
2024-08-08 00:00:00+00:00,427,8,139,25
2024-08-09 00:00:00+00:00,161,6,182,46
2024-08-10 00:00:00+00:00,6,4,47,13
2024-08-11 00:00:00+00:00,5,3,120,17
2024-08-12 00:00:00+00:00,160,7,175,21
2024-08-13 00:00:00+00:00,587,7,179,27
2024-08-14 00:00:00+00:00,64,3,78,21
2024-08-15 00:00:00+00:00,128,7,185,41
2024-08-16 00:00:00+00:00,4,3,30,18
2024-08-17 00:00:00+00:00,37,5,98,12
2024-08-18 00:00:00+00:00,115,7,67,19
2024-08-19 00:00:00+00:00,400,7,186,37
