referrer,views_total,views_unique
github.com,779,68
Google,406,64
docs.mathesar.org,106,34
mathesar.org,83,38
mturk-console-template-preview-hooks.s3.amazonaws.com,32,9
Bing,15,5
wiki.mathesar.org,13,4
DuckDuckGo,12,6
wiki.postgresql.org,8,8
chatgpt.com,8,6
