time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-19 00:00:00+00:00,1691,66,652,85
2025-12-20 00:00:00+00:00,584,86,366,87
2025-12-21 00:00:00+00:00,111,27,331,52
2025-12-22 00:00:00+00:00,258,26,751,69
2025-12-23 00:00:00+00:00,623,36,516,64
2025-12-24 00:00:00+00:00,127,13,216,51
2025-12-25 00:00:00+00:00,64,17,190,39
2025-12-26 00:00:00+00:00,56,15,274,59
2025-12-27 00:00:00+00:00,374,13,239,51
2025-12-28 00:00:00+00:00,454,18,85,30
2025-12-29 00:00:00+00:00,434,23,319,65
2025-12-30 00:00:00+00:00,190,29,197,48
2025-12-31 00:00:00+00:00,122,23,152,43
2026-01-01 00:00:00+00:00,193,13,237,38
