url_path,views_total,views_unique
/mathesar-foundation/mathesar,438,295
/mathesar-foundation/mathesar/issues,106,39
/mathesar-foundation/mathesar/pulls,69,23
/mathesar-foundation/mathesar/discussions,29,11
/mathesar-foundation/mathesar/releases/tag/0.10.0,25,21
/mathesar-foundation/mathesar/releases,22,17
/mathesar-foundation/mathesar/releases/tag/0.10.1,19,13
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,13,12
/mathesar-foundation/mathesar/pulse,11,7
/mathesar-foundation/mathesar/issues/5256,8,5
