url_path,views_total,views_unique
/mathesar-foundation/mathesar,525,321
/mathesar-foundation/mathesar/issues,97,33
/mathesar-foundation/mathesar/pulls,38,13
/mathesar-foundation/mathesar/discussions,32,8
/mathesar-foundation/mathesar/releases/tag/0.9.0,24,20
/mathesar-foundation/mathesar/releases,17,14
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,15,10
/mathesar-foundation/mathesar/commits,13,5
/mathesar-foundation/mathesar/milestones,12,4
/mathesar-foundation/mathesar/pull/5218,11,5
