time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-02 00:00:00+00:00,956,385,80,44
2026-09-03 00:00:00+00:00,401,231,75,43
2026-09-04 00:00:00+00:00,299,268,79,39
2026-09-05 00:00:00+00:00,181,173,63,33
2026-09-06 00:00:00+00:00,446,278,45,27
2026-09-07 00:00:00+00:00,114,103,135,51
2026-09-08 00:00:00+00:00,320,308,189,55
2026-09-09 00:00:00+00:00,217,191,132,43
2026-09-10 00:00:00+00:00,766,294,129,47
2026-09-11 00:00:00+00:00,128,107,132,71
2026-09-12 00:00:00+00:00,1022,404,151,72
2026-09-13 00:00:00+00:00,189,115,145,64
2026-09-14 00:00:00+00:00,428,175,187,79
2026-09-15 00:00:00+00:00,2033,220,182,79
