url_path,views_total,views_unique
/mathesar-foundation/mathesar,566,331
/mathesar-foundation/mathesar/issues,285,118
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,79,25
/mathesar-foundation/mathesar/pulls,78,33
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,59,13
/mathesar-foundation/mathesar/labels,57,34
/mathesar-foundation/mathesar/tree/develop/mathesar,52,14
/mathesar-foundation/mathesar/issues/3216,38,34
/mathesar-foundation/mathesar/blob/38cdbe84a91a9424ba02828cb278abf24db37edc/mathesar/api/db/viewsets/tables.py,38,3
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,37,15
