url_path,views_total,views_unique
/mathesar-foundation/mathesar,432,271
/mathesar-foundation/mathesar/issues,79,28
/mathesar-foundation/mathesar/discussions,55,15
/mathesar-foundation/mathesar/pulls,38,19
/mathesar-foundation/mathesar/releases,24,14
/mathesar-foundation/mathesar/actions,14,13
/mathesar-foundation/mathesar/releases/tag/0.12.0,14,13
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,9,5
/mathesar-foundation/mathesar/blob/develop/Caddyfile,9,4
/mathesar-foundation/mathesar/discussions/118,7,4
