url_path,views_total,views_unique
/mathesar-foundation/mathesar/commits/develop,811,13
/mathesar-foundation/mathesar,437,292
/mathesar-foundation/mathesar/pulls,291,12
/mathesar-foundation/mathesar/issues,185,23
/mathesar-foundation/mathesar/tree/develop/mathesar,67,8
/mathesar-foundation/mathesar/pulls/assigned/pavish,53,1
/mathesar-foundation/mathesar/pull/3798,30,3
/mathesar-foundation/mathesar/tree/develop/mathesar/api,28,4
/mathesar-foundation/mathesar/pull/3821,28,2
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,26,10
