url_path,views_total,views_unique
/mathesar-foundation/mathesar,415,238
/mathesar-foundation/mathesar/issues,90,30
/mathesar-foundation/mathesar/pulls,76,12
/mathesar-foundation/mathesar/discussions,51,14
/mathesar-foundation/mathesar/releases,17,12
/mathesar-foundation/mathesar/stargazers,11,3
/mathesar-foundation/mathesar/discussions/5336,10,2
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,8,6
/mathesar-foundation/mathesar/pull/5314,8,1
/mathesar-foundation/mathesar/releases/tag/0.11.0,7,7
