url_path,views_total,views_unique
/mathesar-foundation/mathesar,655,297
/mathesar-foundation/mathesar/issues,376,107
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,210,63
/mathesar-foundation/mathesar/pulls,194,33
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,155,28
/mathesar-foundation/mathesar/pull/3343,98,9
/mathesar-foundation/mathesar/labels,67,24
/mathesar-foundation/mathesar/blob/master/db/types/operations/cast.py,60,2
/mathesar-foundation/mathesar/tree/develop/mathesar,56,13
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,52,16
