url_path,views_total,views_unique
/mathesar-foundation/mathesar,521,312
/mathesar-foundation/mathesar/pulls,173,17
/mathesar-foundation/mathesar/issues,147,37
/mathesar-foundation/mathesar/pull/4525,72,8
/mathesar-foundation/mathesar/pull/4525/files,37,4
/mathesar-foundation/mathesar/pull/4534,34,9
/mathesar-foundation/mathesar/issues/4509,31,11
/mathesar-foundation/mathesar/issues/4510,28,6
/mathesar-foundation/mathesar/pull/4483,23,5
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,20,11
