url_path,views_total,views_unique
/mathesar-foundation/mathesar,626,362
/mathesar-foundation/mathesar/issues,154,67
/mathesar-foundation/mathesar/pulls,93,16
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,58,18
/mathesar-foundation/mathesar/blob/develop/mathesar/api/db/viewsets/tables.py,43,3
/mathesar-foundation/mathesar/tree/develop/db,37,10
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,37,9
/mathesar-foundation/mathesar/labels,35,16
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,32,8
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,28,9
