referrer,views_total,views_unique
github.com,883,72
Google,397,66
docs.mathesar.org,113,35
mathesar.org,87,40
mturk-console-template-preview-hooks.s3.amazonaws.com,32,9
Bing,15,5
DuckDuckGo,11,5
up-for-grabs.net,8,3
wiki.postgresql.org,7,7
chatgpt.com,6,5
