time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-20 00:00:00+00:00,1464,41,266,50
2025-05-21 00:00:00+00:00,1481,61,261,45
2025-05-22 00:00:00+00:00,888,37,370,49
2025-05-23 00:00:00+00:00,736,35,268,56
2025-05-24 00:00:00+00:00,457,19,68,23
2025-05-25 00:00:00+00:00,22,9,84,29
2025-05-26 00:00:00+00:00,170,15,241,58
2025-05-27 00:00:00+00:00,924,43,342,57
2025-05-28 00:00:00+00:00,1072,35,292,35
2025-05-29 00:00:00+00:00,657,38,207,47
2025-05-30 00:00:00+00:00,437,24,110,52
2025-05-31 00:00:00+00:00,14,5,51,25
2025-06-01 00:00:00+00:00,21,8,26,17
2025-06-02 00:00:00+00:00,692,18,223,42
