referrer,views_total,views_unique
github.com,489,73
mathesar.org,293,56
Google,230,51
wiki.mathesar.org,104,13
news.ycombinator.com,98,34
summerofcode.withgoogle.com,65,17
up-for-grabs.net,18,3
docs.mathesar.org,11,4
linkedin.com,7,3
com.google.android.gm,7,2
