url_path,views_total,views_unique
/mathesar-foundation/mathesar,550,316
/mathesar-foundation/mathesar/pulls,158,19
/mathesar-foundation/mathesar/issues,124,36
/mathesar-foundation/mathesar/pull/4536,81,6
/mathesar-foundation/mathesar/pull/4536/files,53,3
/mathesar-foundation/mathesar/pull/4534,34,9
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,31,15
/mathesar-foundation/mathesar/pull/4525,29,6
/mathesar-foundation/mathesar/tree/develop,27,15
/mathesar-foundation/mathesar/releases,25,12
