url_path,views_total,views_unique
/mathesar-foundation/mathesar,17388,13873
/mathesar-foundation/mathesar/issues,355,140
/mathesar-foundation/mathesar/pulls,334,43
/mathesar-foundation/mathesar/commit/9ff1a41f851aeffdf421c232f3cbdf6a72f6a0a5,321,272
/mathesar-foundation/mathesar/tree/develop/mathesar,201,159
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,172,143
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,88,71
/mathesar-foundation/mathesar/tree/develop,70,52
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,63,44
/mathesar-foundation/mathesar/tree/develop/db,54,50
