url_path,views_total,views_unique
/mathesar-foundation/mathesar,436,292
/mathesar-foundation/mathesar/issues,109,24
/mathesar-foundation/mathesar/pulls,47,17
/mathesar-foundation/mathesar/commits/develop,35,6
/mathesar-foundation/mathesar/discussions,23,8
/mathesar-foundation/mathesar/releases,18,9
/mathesar-foundation/mathesar/tree/master/mathesar/tests/integration,16,16
/mathesar-foundation/mathesar/releases/tag/0.12.0,13,12
/mathesar-foundation/mathesar/discussions/categories/feature-ideas,11,1
/mathesar-foundation/mathesar/commits/develop/mathesar_ui/src,10,1
