time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-08 00:00:00+00:00,107,38,137,42
2025-07-09 00:00:00+00:00,170,19,168,44
2025-07-10 00:00:00+00:00,518,24,117,40
2025-07-11 00:00:00+00:00,150,19,73,32
2025-07-12 00:00:00+00:00,17,11,36,17
2025-07-13 00:00:00+00:00,25,11,59,22
2025-07-14 00:00:00+00:00,561,20,164,38
2025-07-15 00:00:00+00:00,2690,63,262,46
2025-07-16 00:00:00+00:00,2478,65,283,50
2025-07-17 00:00:00+00:00,1566,36,346,60
2025-07-18 00:00:00+00:00,933,52,134,24
2025-07-19 00:00:00+00:00,60,10,45,27
2025-07-20 00:00:00+00:00,290,16,90,25
2025-07-21 00:00:00+00:00,73,14,113,44
