url_path,views_total,views_unique
/mathesar-foundation/mathesar/commits/develop,760,4
/mathesar-foundation/mathesar,287,189
/mathesar-foundation/mathesar/pulls,186,10
/mathesar-foundation/mathesar/issues,116,29
/mathesar-foundation/mathesar/issues/3639,37,5
/mathesar-foundation/mathesar/pull/3648,36,3
/mathesar-foundation/mathesar/issues/3621,28,4
/mathesar-foundation/mathesar/pull/3663,27,3
/mathesar-foundation/mathesar/issues/3516,25,5
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,22,5
