url_path,views_total,views_unique
/mathesar-foundation/mathesar,516,306
/mathesar-foundation/mathesar/issues,179,71
/mathesar-foundation/mathesar/pulls,95,21
/mathesar-foundation/mathesar/discussions,57,28
/mathesar-foundation/mathesar/pull/5227/changes,36,2
/mathesar-foundation/mathesar/pull/5227,30,4
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,19,7
/mathesar-foundation/mathesar/commits/develop,18,8
/mathesar-foundation/mathesar/actions,17,5
/mathesar-foundation/mathesar/security,15,9
