url_path,views_total,views_unique
/mathesar-foundation/mathesar,558,312
/mathesar-foundation/mathesar/pulls,231,18
/mathesar-foundation/mathesar/pull/4536,140,10
/mathesar-foundation/mathesar/issues,122,36
/mathesar-foundation/mathesar/pull/4536/files,76,3
/mathesar-foundation/mathesar/pull/4554,41,4
/mathesar-foundation/mathesar/pull/4556,31,6
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,30,13
/mathesar-foundation/mathesar/issues/4509,30,10
/mathesar-foundation/mathesar/releases,23,10
