url_path,views_total,views_unique
/mathesar-foundation/mathesar,573,301
/mathesar-foundation/mathesar/issues,343,126
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,143,44
/mathesar-foundation/mathesar/pulls,122,35
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,90,21
/mathesar-foundation/mathesar/blob/master/db/types/operations/cast.py,60,2
/mathesar-foundation/mathesar/tree/develop/mathesar,47,10
/mathesar-foundation/mathesar/labels,41,27
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,33,13
/mathesar-foundation/mathesar/pull/3373,30,4
