url_path,views_total,views_unique
/mathesar-foundation/mathesar,622,367
/mathesar-foundation/mathesar/pulls,339,33
/mathesar-foundation/mathesar/issues,276,58
/mathesar-foundation/mathesar/issues/5175,41,6
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,36,26
/mathesar-foundation/mathesar/pull/5189,28,8
/mathesar-foundation/mathesar/tree/develop,25,13
/mathesar-foundation/mathesar/pull/5171,25,7
/mathesar-foundation/mathesar/pull/5106,21,3
/mathesar-foundation/mathesar/pull/5192,21,3
