url_path,views_total,views_unique
/mathesar-foundation/mathesar,621,280
/mathesar-foundation/mathesar/issues,356,86
/mathesar-foundation/mathesar/pulls,217,25
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,147,15
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,137,27
/mathesar-foundation/mathesar/pull/3323,62,7
/mathesar-foundation/mathesar/issues/3330,55,22
/mathesar-foundation/mathesar/blob/develop/mathesar_ui/README.md,55,3
/mathesar-foundation/mathesar/pull/3200,47,9
/mathesar-foundation/mathesar/labels,41,16
