url_path,views_total,views_unique
/mathesar-foundation/mathesar,244,169
/mathesar-foundation/mathesar/issues,101,30
/mathesar-foundation/mathesar/pulls,87,10
/mathesar-foundation/mathesar/tree/develop/mathesar,30,9
/mathesar-foundation/mathesar/issues/3516,28,5
/mathesar-foundation/mathesar/discussions,26,7
/mathesar-foundation/mathesar/pull/3623,25,5
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,22,6
/mathesar-foundation/mathesar/tree/develop/db,15,6
/mathesar-foundation/mathesar/pull/3620,14,3
