referrer,views_total,views_unique
github.com,337,69
Google,251,81
t.co,215,183
mathesar.org,100,58
docs.mathesar.org,57,32
wiki.postgresql.org,20,13
com.linkedin.android,14,5
overleaf.com,14,1
wiki.mathesar.org,9,4
news.ycombinator.com,8,8
