url_path,views_total,views_unique
/mathesar-foundation/mathesar,495,299
/mathesar-foundation/mathesar/issues,149,39
/mathesar-foundation/mathesar/pulls,62,21
/mathesar-foundation/mathesar/discussions,55,12
/mathesar-foundation/mathesar/releases,19,16
/mathesar-foundation/mathesar/pulse,15,3
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,12,8
/mathesar-foundation/mathesar/commits/develop,12,4
/mathesar-foundation/mathesar/releases/tag/0.12.0,9,9
/mathesar-foundation/mathesar/issues/5175,9,7
