referrer,views_total,views_unique
github.com,616,76
wiki.mathesar.org,489,23
mathesar.org,410,98
Google,360,66
docs.mathesar.org,66,13
summerofcode.withgoogle.com,65,21
app.100xdevs.com,35,1
news.ycombinator.com,34,11
up-for-grabs.net,20,7
groups.google.com,20,4
