url_path,views_total,views_unique
/mathesar-foundation/mathesar,577,323
/mathesar-foundation/mathesar/pulls,197,18
/mathesar-foundation/mathesar/pull/4536,142,10
/mathesar-foundation/mathesar/issues,123,38
/mathesar-foundation/mathesar/pull/4536/files,76,3
/mathesar-foundation/mathesar/pull/4554,40,4
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,31,14
/mathesar-foundation/mathesar/issues/4509,30,10
/mathesar-foundation/mathesar/pull/4556,29,6
/mathesar-foundation/mathesar/pull/4534,25,9
