url_path,views_total,views_unique
/mathesar-foundation/mathesar,300,197
/mathesar-foundation/mathesar/issues,128,25
/mathesar-foundation/mathesar/pulls,81,11
/mathesar-foundation/mathesar/discussions,50,9
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,24,8
/mathesar-foundation/mathesar/tree/develop/db,21,8
/mathesar-foundation/mathesar/tree/develop/mathesar,21,7
/mathesar-foundation/mathesar/issues/2411,16,11
/mathesar-foundation/mathesar/pull/3608,15,4
/mathesar-foundation/mathesar/pull/3602,14,4
