url_path,views_total,views_unique
/mathesar-foundation/mathesar,354,216
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,126,14
/mathesar-foundation/mathesar/issues,77,49
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,48,6
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,34,9
/mathesar-foundation/mathesar/pulls,25,14
/mathesar-foundation/mathesar/labels,24,11
/mathesar-foundation/mathesar/discussions,23,7
/mathesar-foundation/mathesar/issues/3444,22,9
/mathesar-foundation/mathesar/issues/3381,19,18
