url_path,views_total,views_unique
/mathesar-foundation/mathesar,496,309
/mathesar-foundation/mathesar/pulls,81,21
/mathesar-foundation/mathesar/issues,75,27
/mathesar-foundation/mathesar/releases,30,24
/mathesar-foundation/mathesar/releases/tag/0.10.0,25,21
/mathesar-foundation/mathesar/pull/5247,21,4
/mathesar-foundation/mathesar/discussions,18,7
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,15,13
/mathesar-foundation/mathesar/tree/develop,11,6
/mathesar-foundation/mathesar/pull/5247/changes,10,1
