time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-31 00:00:00+00:00,26,23,4513.0,3422.0
2025-02-01 00:00:00+00:00,13,9,1250.0,739.0
2025-02-02 00:00:00+00:00,13,9,1190.0,719.0
2025-02-03 00:00:00+00:00,224,14,942.0,605.0
2025-02-04 00:00:00+00:00,511,25,651.0,401.0
2025-02-05 00:00:00+00:00,228,13,714.0,382.0
2025-02-06 00:00:00+00:00,81,9,446.0,216.0
2025-02-07 00:00:00+00:00,25,16,450.0,213.0
2025-02-08 00:00:00+00:00,5,5,300.0,160.0
2025-02-09 00:00:00+00:00,3,3,371.0,189.0
2025-02-10 00:00:00+00:00,223,17,476.0,237.0
2025-02-11 00:00:00+00:00,207,8,482.0,210.0
2025-02-12 00:00:00+00:00,1108,27,,
2025-02-13 00:00:00+00:00,1938,40,119.0,31.0
