url_path,views_total,views_unique
/mathesar-foundation/mathesar,234,174
/mathesar-foundation/mathesar/issues,104,28
/mathesar-foundation/mathesar/pulls,76,17
/mathesar-foundation/mathesar/pull/3598,34,9
/mathesar-foundation/mathesar/discussions,30,6
/mathesar-foundation/mathesar/pull/3602,24,5
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,17,5
/mathesar-foundation/mathesar/issues/3603,13,5
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,12,5
/mathesar-foundation/mathesar/tree/develop/mathesar,12,5
