url_path,views_total,views_unique
/mathesar-foundation/mathesar,805,560
/mathesar-foundation/mathesar/pulls,222,20
/mathesar-foundation/mathesar/issues,205,46
/mathesar-foundation/mathesar/tree/develop/mathesar,29,16
/mathesar-foundation/mathesar/discussions,29,10
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,28,20
/mathesar-foundation/mathesar/pull/4331,24,4
/mathesar-foundation/mathesar/issues/3969,21,3
/mathesar-foundation/mathesar/pull/4348,20,3
/mathesar-foundation/mathesar/issues/4313,19,5
