time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-11 00:00:00+00:00,1938,100,990,81
2025-12-12 00:00:00+00:00,1037,30,521,49
2025-12-13 00:00:00+00:00,1447,12,370,46
2025-12-14 00:00:00+00:00,181,13,236,44
2025-12-15 00:00:00+00:00,524,55,543,74
2025-12-16 00:00:00+00:00,1052,72,709,88
2025-12-17 00:00:00+00:00,1188,33,867,69
2025-12-18 00:00:00+00:00,970,54,822,62
2025-12-19 00:00:00+00:00,1691,66,652,85
2025-12-20 00:00:00+00:00,584,86,366,87
2025-12-21 00:00:00+00:00,111,27,331,52
2025-12-22 00:00:00+00:00,258,26,751,69
2025-12-23 00:00:00+00:00,623,36,516,64
2025-12-24 00:00:00+00:00,127,13,216,51
