url_path,views_total,views_unique
/mathesar-foundation/mathesar,343,236
/mathesar-foundation/mathesar/pulls,129,14
/mathesar-foundation/mathesar/issues,97,26
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,20,8
/mathesar-foundation/mathesar/tree/develop/mathesar,20,4
/mathesar-foundation/mathesar/issues/3605,17,6
/mathesar-foundation/mathesar/issues/3797,17,5
/mathesar-foundation/mathesar/discussions,16,4
/mathesar-foundation/mathesar/pull/3799,15,3
/mathesar-foundation/mathesar/blob/develop/.github/workflows/test-and-lint-code.yml,14,7
