url_path,views_total,views_unique
/mathesar-foundation/mathesar,16992,13610
/mathesar-foundation/mathesar/pulls,383,42
/mathesar-foundation/mathesar/issues,323,137
/mathesar-foundation/mathesar/commit/9ff1a41f851aeffdf421c232f3cbdf6a72f6a0a5,315,266
/mathesar-foundation/mathesar/tree/develop/mathesar,196,154
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,167,139
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,86,69
/mathesar-foundation/mathesar/tree/develop,70,52
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,61,44
/mathesar-foundation/mathesar/tree/develop/db,54,50
