url_path,views_total,views_unique
/mathesar-foundation/mathesar,405,249
/mathesar-foundation/mathesar/issues,140,33
/mathesar-foundation/mathesar/pulls,82,15
/mathesar-foundation/mathesar/pull/3524,51,7
/mathesar-foundation/mathesar/tree/develop/mathesar,49,12
/mathesar-foundation/mathesar/pull/3526,45,3
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,43,3
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,42,5
/mathesar-foundation/mathesar/issues/2662,24,1
/mathesar-foundation/mathesar/issues/3511,20,5
