url_path,views_total,views_unique
/mathesar-foundation/mathesar,811,577
/mathesar-foundation/mathesar/pulls,185,20
/mathesar-foundation/mathesar/issues,179,43
/mathesar-foundation/mathesar/discussions,33,10
/mathesar-foundation/mathesar/tree/develop/mathesar,29,16
/mathesar-foundation/mathesar/pull/4331,24,4
/mathesar-foundation/mathesar/issues/3969,24,3
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,23,17
/mathesar-foundation/mathesar/pull/4348,20,3
/mathesar-foundation/mathesar/issues/4313,19,5
