url_path,views_total,views_unique
/mathesar-foundation/mathesar,494,312
/mathesar-foundation/mathesar/issues,118,67
/mathesar-foundation/mathesar/pulls,80,21
/mathesar-foundation/mathesar/discussions,38,25
/mathesar-foundation/mathesar/releases,21,19
/mathesar-foundation/mathesar/pull/5247,16,2
/mathesar-foundation/mathesar/releases/tag/0.10.0,14,12
/mathesar-foundation/mathesar/releases/tag/0.9.0,11,11
/mathesar-foundation/mathesar/commits/develop,11,7
/mathesar-foundation/mathesar/compare/develop...cross_schema_support,10,1
