url_path,views_total,views_unique
/mathesar-foundation/mathesar,398,246
/mathesar-foundation/mathesar/pulls,112,22
/mathesar-foundation/mathesar/issues,103,38
/mathesar-foundation/mathesar/discussions,34,10
/mathesar-foundation/mathesar/releases/tag/0.11.0,17,16
/mathesar-foundation/mathesar/releases,16,13
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,10,10
/mathesar-foundation/mathesar/milestone/93,8,3
/mathesar-foundation/mathesar/pull/5301,8,3
/mathesar-foundation/mathesar/pull/5314,8,1
