url_path,views_total,views_unique
/mathesar-foundation/mathesar,735,491
/mathesar-foundation/mathesar/pulls,200,20
/mathesar-foundation/mathesar/issues,167,48
/mathesar-foundation/mathesar/tree/develop/mathesar,42,18
/mathesar-foundation/mathesar/pull/4331,27,5
/mathesar-foundation/mathesar/pull/4348,22,3
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,21,14
/mathesar-foundation/mathesar/releases,21,8
/mathesar-foundation/mathesar/discussions,20,10
/mathesar-foundation/mathesar/pull/4369,18,6
