url_path,views_total,views_unique
/mathesar-foundation/mathesar,494,326
/mathesar-foundation/mathesar/issues,81,36
/mathesar-foundation/mathesar/pulls,56,16
/mathesar-foundation/mathesar/discussions,36,11
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,18,6
/mathesar-foundation/mathesar/releases,16,11
/mathesar-foundation/mathesar/releases/tag/0.9.0,12,10
/mathesar-foundation/mathesar/commits/develop,12,4
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,11,9
/mathesar-foundation/mathesar/blob/develop/README.md,10,3
