url_path,views_total,views_unique
/mathesar-foundation/mathesar/commits/develop,809,11
/mathesar-foundation/mathesar,427,279
/mathesar-foundation/mathesar/pulls,307,11
/mathesar-foundation/mathesar/issues,185,21
/mathesar-foundation/mathesar/tree/develop/mathesar,64,7
/mathesar-foundation/mathesar/pulls/assigned/pavish,53,1
/mathesar-foundation/mathesar/pull/3798,29,3
/mathesar-foundation/mathesar/tree/develop/mathesar/api,28,4
/mathesar-foundation/mathesar/pull/3821,28,2
/mathesar-foundation/mathesar/tree/develop/mathesar/api/db,25,3
